,subject_id,task,condition,target,response,PROLIFIC_PID
3954,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
3955,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
3956,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
3957,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3958,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
3959,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
3960,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3961,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
3962,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3963,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
3964,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3965,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
3966,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
3967,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
3968,2,TMaze,"[60,90.00000000000001]",R,f,615721e948c0c39df53e6f2d
3969,2,TMaze,"[60,90.00000000000001]",R,f,615721e948c0c39df53e6f2d
3970,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
3971,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
3972,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3973,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3974,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3975,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
3976,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
3977,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3978,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3979,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
3980,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
3981,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
3982,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3983,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
3984,2,TMaze,"[60,90.00000000000001]",R,f,615721e948c0c39df53e6f2d
3985,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3986,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3987,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3988,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
3989,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3990,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
3991,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3992,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
3993,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
3994,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3995,2,TMaze,"[60,90.00000000000001]",R,f,615721e948c0c39df53e6f2d
3996,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
3997,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
3998,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
3999,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4000,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4001,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4002,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4003,2,TMaze,"[60,90.00000000000001]",R,f,615721e948c0c39df53e6f2d
4004,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4005,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4006,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4007,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4008,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4009,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4010,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4011,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4012,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4013,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4014,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4015,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4016,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4017,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4018,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4019,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4020,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4021,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4022,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4023,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4024,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4025,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4026,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4027,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4028,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4029,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4030,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4031,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
4032,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4033,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
4034,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4035,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4036,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4037,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
4038,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4039,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4040,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4041,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4042,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4043,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4044,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4045,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4046,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4047,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
4048,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4049,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4050,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4051,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4052,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4053,2,TMaze,"[75,75]",L,j,615721e948c0c39df53e6f2d
4054,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4055,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4056,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4057,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4058,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4059,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4060,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4061,2,TMaze,"[75,75]",L,f,615721e948c0c39df53e6f2d
4062,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4063,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4064,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4065,2,TMaze,"[75,75]",R,j,615721e948c0c39df53e6f2d
4066,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4067,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4068,2,TMaze,"[60,90.00000000000001]",L,f,615721e948c0c39df53e6f2d
4069,2,TMaze,"[60,90.00000000000001]",R,j,615721e948c0c39df53e6f2d
4070,2,TMaze,"[45.00000000000001,105.00000000000001]",L,f,615721e948c0c39df53e6f2d
4071,2,TMaze,"[45.00000000000001,105.00000000000001]",R,j,615721e948c0c39df53e6f2d
4072,2,TMaze,"[75,75]",R,f,615721e948c0c39df53e6f2d
4080,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4081,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4082,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4083,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4084,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4085,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4086,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4087,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4088,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4089,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4090,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4091,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4092,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4093,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4094,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4095,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4096,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4097,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4098,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4099,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4100,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4101,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4102,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4103,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4104,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4105,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4106,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4107,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4108,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4109,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4110,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4111,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4112,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4113,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4114,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4115,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4116,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4117,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4118,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4119,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4120,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4121,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4122,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4123,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4124,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4125,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4126,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4127,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4128,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4129,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4130,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4131,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4132,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4133,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4134,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4135,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4136,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4137,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4138,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4139,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4140,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4141,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4142,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4143,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4144,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4145,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4146,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4147,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4148,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4149,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4150,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4151,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4152,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4153,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4154,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4155,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4156,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4157,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4158,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4159,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4160,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4161,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4162,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4163,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4164,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4165,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4166,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4167,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4168,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4169,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4170,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4171,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4172,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4173,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4174,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4175,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4176,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4177,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,4,615721e948c0c39df53e6f2d
4178,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4179,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4180,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4181,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4182,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4183,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4184,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4185,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4186,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4187,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4188,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4189,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4190,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4191,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4192,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4193,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4194,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4195,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,2,615721e948c0c39df53e6f2d
4196,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4197,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4198,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4199,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4200,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4201,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4202,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4203,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4204,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4205,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4206,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4207,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4208,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4209,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4210,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,1,615721e948c0c39df53e6f2d
4211,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4212,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4213,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4214,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4215,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4216,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4217,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4218,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4219,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4220,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4221,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4222,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4223,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4224,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4225,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,2,615721e948c0c39df53e6f2d
4226,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4227,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4228,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4229,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4230,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4231,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4232,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,4,615721e948c0c39df53e6f2d
4233,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,1,615721e948c0c39df53e6f2d
4234,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,2,615721e948c0c39df53e6f2d
4235,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4236,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4237,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4238,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4239,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4240,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4241,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,3,615721e948c0c39df53e6f2d
4242,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,1,615721e948c0c39df53e6f2d
4243,2,V1,"[60,90.00000000000001,75,105.00000000000001]",2,1,615721e948c0c39df53e6f2d
4244,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4245,2,V1,"[60,90.00000000000001,75,105.00000000000001]",3,3,615721e948c0c39df53e6f2d
4246,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,3,615721e948c0c39df53e6f2d
4247,2,V1,"[60,90.00000000000001,75,105.00000000000001]",1,3,615721e948c0c39df53e6f2d
4248,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,4,615721e948c0c39df53e6f2d
4249,2,V1,"[60,90.00000000000001,75,105.00000000000001]",0,2,615721e948c0c39df53e6f2d
4257,20,TMaze,"[45.00000000000001,105.00000000000001]",L,f,606b84e11527ce2103add0a5
4258,20,TMaze,"[60,90.00000000000001]",L,f,606b84e11527ce2103add0a5
4259,20,TMaze,"[75,75]",L,f,606b84e11527ce2103add0a5
4260,20,TMaze,"[75,75]",L,j,606b84e11527ce2103add0a5
4261,20,TMaze,"[45.00000000000001,105.00000000000001]",L,f,606b84e11527ce2103add0a5
